latitude,longitude
41.68884807985338,-8.620111087703664
40.117888211781796,-8.370546211574379
39.795705229221184,-8.43066596552357
38.72652422552264,-8.69714072318704
39.14224505904915,-9.017093191761035
37.503367625813,-8.212505955941326
40.833187211245836,-8.420679766692789
40.95460641271998,-8.174152936894883
40.40795136881081,-7.2403668441215085
40.2830057018906,-8.200988714656814
41.129514473999514,-8.415794624104592
41.04954193020878,-8.61520032443633
41.70734744073046,-8.801117785498823
40.756300513416534,-8.05720847649968
40.69461020106981,-8.436205936504624
40.90031653639991,-8.49388452901939
38.97246800879849,-9.164181703343512
41.78723132197848,-7.808493001946126
39.36564564655222,-9.310202848027368
40.25194025847918,-8.721723391121856
41.59286745552192,-8.287819660159998
38.84658167834257,-8.393378188008013
40.20103906147972,-8.626046060006846
39.47458035794986,-8.240543609346387
41.22824121341684,-8.405702108963757
41.07615274522246,-8.11262981890063
41.12052109567656,-7.663725329981468
41.07822635102686,-8.174791259069554
40.42850728407558,-8.140932689022423
40.9771288421355,-7.312278194620165
41.66889945171097,-8.281987242949977
41.07822635102686,-8.174791259069554
41.401779216897566,-7.436529840822583
40.35585093245497,-7.236121365086755
40.6702617712789,-8.28631282789354
41.76623554456116,-8.494693666131607
40.67693604796256,-8.5554664423476
39.739740302599756,-8.94180511009465
39.620396946751775,-8.717130011913431
41.8780117829311,-8.213774237387723
38.651380176277996,-8.991572396128337
41.666048676195025,-8.18800245464492
41.28360047906839,-8.344543768136363
39.8916693191168,-8.214869685745755
41.60263936129309,-8.361145559119052
41.003593031417815,-8.642403930295828
41.67704338115685,-8.04886411200567
41.145779423458805,-8.292664004043708
41.084406523700196,-7.8455342195593
41.19431138218373,-8.298957398812195
41.68189164083359,-8.012996420378839
40.55740688435634,-7.865855995721423
38.85173681655808,-9.079980743335975
39.30856135173706,-9.345346841881295
39.44811646630102,-9.060810767426258
39.00658345528222,-9.397728015658263
39.68311940228111,-8.286900569790529
40.4133001115446,-8.447211223242636
39.894547871603265,-8.88383205222503
40.74227885377342,-7.093447235532577
38.90109285276939,-9.092636470814817
40.11421728234983,-7.799641488356486
42.00762574541476,-8.577950981621663
40.9509050423254,-7.791147825202751
40.86460701170544,-8.380797248770854
41.63561933365234,-7.150531663142065
41.034650709792395,-8.527344605479007
39.45142543550762,-9.199913538686955
38.944039547723165,-8.999501779567304
41.60961575375479,-8.809080008442791
41.345933993983685,-8.512303879551391
39.62208534483966,-8.182007651633239
38.89196943097116,-9.337222682404809
40.58140142527561,-7.28417659205885
41.065690242637096,-8.351014184667136
38.67109148322589,-9.00342462161122
40.95225394411116,-8.437979649060297
41.335951901226004,-8.550329854937189
40.31094189719903,-7.5954055725625125
41.65853595352619,-7.705230129937081
39.314897071554064,-9.256143660771276
41.49751313431907,-8.006699722371543
40.97883632022241,-8.43742525555597
40.379464884670114,-7.260006830240014
37.8856080074155,-8.565112565448137
41.00534884530844,-8.462175827296148
37.152062815304156,-8.35125118331704
38.308657091804584,-8.747205229820322
37.46801075138045,-7.4706967005944485
41.81718062408254,-7.743328841004695
39.00393472548171,-9.143075281734243
39.72066354039352,-8.835698243058886
38.972353054812,-9.057644226999829
41.53960934380556,-8.283125960420417
41.489494593777,-8.19887818429586
41.284817270198175,-8.384058393496781
39.228842815123706,-8.65594893738681
40.915850212119885,-7.918243382196056
40.911018963378496,-7.9466739946339615
41.41369188936138,-8.037586909950344
37.38446675316292,-8.562066019500326
40.97357653516311,-8.6207401710841
41.35599476528655,-8.202827979228637
41.082691849352315,-8.282656873235823
41.37702907151127,-7.694667263169276
41.642830374156055,-8.278505992753406
40.86402978429976,-8.5075403688434
41.22824121341684,-8.405702108963757
38.7860557317628,-8.7009710245533
40.886131401334865,-7.9588099455897705
41.56640309105055,-7.960998708646297
39.52666610872206,-8.167831639812478
39.47458035794986,-8.240543609346387
41.683423939907506,-8.16826084304358
39.45142543550762,-9.199913538686955
38.858741661107246,-9.06242476230807
41.3979792250757,-8.216182246884234
40.87212179328277,-8.297907695633732
39.47376493105643,-8.31016571780999
41.3979792250757,-8.216182246884234
40.99144485357839,-8.191134486943913
41.917259682369036,-8.519824242926239
40.9929081465519,-8.537339018567122
40.315450805524804,-7.930582555039189
39.13722408092312,-9.214915301762971
40.15547390568966,-8.822597214770488
38.93049132487552,-9.221981192558104
38.59831206141397,-8.76462699679335
38.86897166189391,-7.194329441314919
39.46277265144805,-8.044794674139075
39.42970302974294,-8.870379090592765
39.0042949520574,-7.247090262724165
41.39256876770378,-8.026701200528542
40.49414320085259,-8.061923299015898
40.736415557809714,-8.355091688964457
41.37998431313396,-8.196841094687185
40.29887460591519,-8.346717920032846
41.080105525130534,-8.199270076891636
41.07491607055845,-8.333184849247493
41.049245856702775,-8.202866291806044
40.709744798324834,-7.837075164376856
41.13570263960775,-8.391918570063982
38.691860037964844,-9.335707359302525
40.082835761091594,-8.618613170167208
40.78970638962319,-8.49331872515709
39.01966336243508,-8.484967031177307
41.62319638845407,-7.128798344966971
41.755198739364396,-7.835370089624129
38.87645681744319,-9.27841269817871
41.332899376954636,-7.808385113200146
39.5151250086869,-8.137545799705247
42.05304736898114,-8.53834590154879
41.94980257199466,-8.543779672323652
41.060639938517376,-8.137425924502272
41.80132837211897,-7.557047481670723
41.76614357169944,-7.375139683074424
41.34338009019294,-8.726290921745354
41.46573772013414,-7.657252571992889
41.10266856242489,-8.579021509845104
41.18695115198148,-8.376698059802491
41.09872488855335,-7.959455214480383
38.896617204777655,-9.03728424007783
41.642830374156055,-8.278505992753406
38.55022016875092,-8.812498171257522
40.62269558755781,-6.929002277661644
37.119289535836565,-7.867041346650609
39.324746300942024,-9.231102810128245
39.36216034554834,-9.25461540316709
37.33328666251596,-8.339523103232466
39.329439687008126,-9.156978610569732
40.80005803938673,-7.312315630754114
41.025549138712634,-7.309145578116283
40.90031653639991,-8.49388452901939
41.2272690763117,-8.269416338720172
40.88925059573148,-8.393799104839534
40.92001826670864,-6.914178529571544
40.244315567681596,-8.34397167032751
41.642830374156055,-8.278505992753406
40.10936949745117,-8.514651131823525
39.50464806432356,-8.23685831316746
40.82887651409222,-6.89295713825785
38.434753886510364,-7.566399806032882
40.5169361967373,-7.1564360384960715
40.909350736406196,-7.184956586683222
39.162066805195785,-9.250016059372852
39.00820779462335,-9.284473444460184
41.7066778096377,-8.022286008244606
37.19564134970191,-8.483717239002923
41.744382900064004,-8.344482345249007
41.34116532072446,-7.984742292356057
41.06998597026385,-8.121221856209898
39.343909082876436,-9.340436680512168
38.638173872916,-8.905231845114871
41.049840764144776,-7.388414211996784
39.65279103369121,-7.672439782481537
41.566273975709144,-7.590737260651417
41.55192349499846,-8.201411651042449
41.00534884530844,-8.462175827296148
38.711287255233465,-8.972193426849849
38.92697113810529,-8.904563865169886
40.54834783403638,-6.944168770831337
41.8221049935342,-8.710814086095253
41.57239539436627,-8.293105776015338
38.63069856956411,-8.740278751139433
40.60392194710884,-8.67452299440195
39.19487393148492,-9.234446912761841
41.42951398958725,-7.432680909370484
40.84099860296405,-8.190395663610987
41.066232923367544,-7.709783597742243
40.8313321374953,-8.665715051331825
39.683343058508136,-8.889858623809262
39.10654610266011,-9.272559477811138
41.10709901835439,-7.959623779095936
41.03015272376803,-8.174605472078058
41.64370139955624,-8.249125186954037
41.013024678124424,-8.296715491689246
41.092880110270286,-8.286048414919279
39.42987006659435,-9.09394628491957
41.339338206316086,-8.455028890219754
39.769812612874105,-8.490962705150835
41.39945707830274,-7.832413093904831
41.74819436594634,-8.391189163626732
40.85513854831534,-8.356770449907714
38.85173681655808,-9.079980743335975
41.63386605249326,-8.121741307617192
38.77360651914078,-8.365299537711143
41.67704338115685,-8.04886411200567
40.47294801770194,-7.758365591858289
39.83163690532346,-8.491961906916224
41.589505527290676,-8.114396726134926
37.138386655680655,-8.535785180325133
37.15642428597254,-8.613217449615552
41.00534884530844,-8.462175827296148
41.85723521239865,-8.560887771198798
41.69153715094356,-8.163977247699405
41.12572195867152,-8.141503875057973
41.53967191422282,-8.084319560875265
39.29171875167865,-8.819051379067401
38.12367172854277,-8.628108635474112
41.46573772013414,-7.657252571992889
41.00642967697701,-7.88439581719325
41.86656626705376,-8.431991389551182
41.58837782857518,-7.936727881419858
39.87024453128991,-7.571692109870927
39.13263914239992,-9.080625321052182
39.80287510566506,-8.358652844811823
39.62969499238889,-8.079923854183415
40.73769964282111,-8.44234507906543
39.58189899335674,-8.326656067878204
41.53967191422282,-8.084319560875265
38.873056043166436,-9.376551397133566
41.72774863117793,-8.316340508975797
39.60248993039423,-7.995452266439507
37.20621350597188,-8.491640218263267
38.92843564057652,-9.201758257407064
39.1537394391684,-8.670303087862342
39.2827165076951,-9.256127316287786
41.7666100374194,-8.440472207047954
39.24532445697382,-9.152023169941856
41.56252488813598,-8.17394711300578
41.865287384610895,-8.516691592616032
41.25339364700233,-8.073145687461034
41.006752331959234,-7.777000719054511
40.59182194164024,-7.296802462433855
40.8050018778551,-8.464498683997697
41.736214026167964,-8.393893544920804
41.38437308921265,-6.426634762416219
41.14932153757291,-8.499300748504732
41.52533398286303,-8.30565268877497
40.316119322171645,-7.144226951040552
40.636962058538145,-7.459445304583639
38.45073527324278,-7.75469197544297
39.80023056590921,-8.859428556752123
41.44298087502273,-8.476398701671094
39.3099519442765,-9.126561822924153
41.642830374156055,-8.278505992753406
37.51281411818551,-8.460000935492532
40.951845345556016,-8.623727130845882
40.64489955666253,-7.207430381967824
39.08548385560659,-9.257219298627314
38.94940358762631,-9.404657578067624
39.101873717761315,-9.231077771559237
40.94481171942964,-7.896774477145964
41.0610368891141,-7.643531370448097
41.066232923367544,-7.709783597742243
41.35731423650552,-8.089184829830247
40.5153060905295,-7.1436931982357335
42.10329226454001,-8.288133126184048
41.67704338115685,-8.04886411200567
38.94562265378651,-9.21819901876782
41.80712887473979,-7.889183934035829
39.698151712965426,-8.299385862868606
38.834672083246254,-9.261768977469439
38.997934137679486,-8.991652526640829
41.337074989304774,-8.334169011733625
40.65165404989915,-8.453958297802794
38.9488733337708,-9.169802819434024
40.353461000558305,-7.38666586079633
39.83255836029744,-7.235282160032653
39.3417111158672,-8.645295812274075
38.705814400752296,-9.402775545431044
40.62121455470742,-7.28334254696092
39.24006000502617,-8.81208405501991
40.892639621364346,-7.896627035450975
41.05391890513721,-8.387361697055542
39.0164346088809,-9.149522629193635
40.87719108570338,-7.802321642062307
37.425382911225256,-8.770733593228313
41.71899245602431,-7.918536349175879
40.85302423200331,-7.306267492475822
41.02330528572356,-8.473881463616118
41.153147092313354,-8.502479004270889
41.05690890090241,-8.410426664562063
40.53778488099915,-8.125496989923137
40.85790263928489,-8.255675026108655
38.001693044821934,-8.41240271932189
41.933676809262785,-8.50751709891024
41.55221867678226,-8.63973314976813
41.11128573730236,-8.588151758261594
37.17914132493051,-7.44306771934432
41.708318116080285,-7.976867349254202
40.187909630236064,-8.406006534606595
38.952566289555016,-9.091935288134666
40.87924741913483,-6.999012863739586
39.30090488379394,-9.0492169412519
39.08642764879578,-9.079081336426949
41.235054534711786,-8.16244106262845
41.97717296491192,-8.68287402048027
38.229755854246285,-7.877511321695336
40.66270334064931,-7.878670394786173
40.8042499180872,-8.570897958549825
40.913135863739065,-7.860660556653891
41.08698396733972,-7.744651247909234
41.230997554798506,-8.085772560467344
40.624761916430224,-8.183115530286386
40.5153060905295,-7.1436931982357335
41.404282962193314,-7.502334735367214
40.74257408971043,-7.70169038060747
40.6791122809106,-8.5938029598918
41.939794712593006,-8.366810631151004
40.31298661752861,-7.43203689822242
40.212028895784826,-8.654058780096204
40.247942566662424,-8.588049995589337
41.02595889857212,-8.522857683617328
38.75748637478847,-9.18675387732081
41.42316387095688,-8.635233457276609
40.51588337343425,-8.114301513478173
41.25384694053418,-7.7667183125058195
40.91114339484834,-7.765334586488577
38.55418975340042,-7.753337481450332
41.197861282867684,-8.28430365019263
40.94481171942964,-7.896774477145964
41.066917926566916,-8.231593421100406
41.51072665623279,-7.40524033089019
40.116724191223824,-8.24883124182078
40.9720960816045,-8.525224472315863
41.639161740745735,-8.644327744509638
41.42360607560742,-8.331183594339494
39.206718474173826,-8.95801451469139
40.06476338060025,-7.838385694017988
41.4173668203091,-8.496429532814409
39.14891977629309,-8.213342882874766
40.919116140387196,-7.828656395924596
40.587795784432934,-7.348056590894179
40.6617823550898,-7.078035794383684
41.789327579478694,-8.727914214724684
40.53882034659013,-7.625921073347471
40.63168260584568,-7.396949213257619
40.6498301224851,-7.088604103039523
40.42113992388325,-7.8218784099630545
41.15584808541555,-8.245559422343426
40.5791530201978,-7.356341999634651
41.52903619824016,-8.298365830704904
40.769576179637156,-8.061552235683047
41.69305091695432,-7.931739135049261
41.040646091405584,-8.621521509685016
39.728669837310285,-7.7578882089046255
41.486978856679144,-8.576840128044342
40.66725260909191,-8.095529441791404
41.396016775216005,-7.612132106392145
41.316513133001756,-7.408583965096922
39.49516004606889,-9.151829280896237
38.877459545322594,-9.234145502917478
40.90962859090294,-7.9136819652528985
40.66270334064931,-7.878670394786173
40.21735299809577,-8.679003920215619
41.77045167332223,-8.3782061207429
40.489702599889085,-8.187258831982872
41.80567814317983,-8.564851451311467
40.78439542081917,-8.384312195246064
40.949756979667015,-7.301108899624516
38.77800403041244,-9.096206951153148
41.046239891932686,-7.569758456009635
39.522930701188784,-7.687403243029025
41.70787010322918,-8.4794671459161
38.711287255233465,-8.972193426849849
38.58780824608413,-8.62417087536388
40.65859786271063,-8.630943681353381
39.909290459922886,-8.266756442469966
39.88230097211968,-8.876672668465552
41.789327579478694,-8.727914214724684
39.01060056828855,-7.071103445870312
39.0042949520574,-7.247090262724165
41.55192349499846,-8.201411651042449
39.05178389976702,-9.00915886001058
39.49074432597477,-8.975732968307005
40.88763218927073,-6.908413022738726
38.98222920982917,-7.419811894957602
40.7993085137705,-7.88853200026769
39.95640878439301,-8.604199295494277
41.36127805371543,-6.607398029087294
40.902188238447,-7.912282298750124
39.07577554803049,-8.171103289389972
38.903321514802094,-9.406474008798428
39.19487393148492,-9.234446912761841
41.90383514852226,-7.896000619004015
37.923094517077686,-8.803208525515842
40.25105111006185,-7.490077348647138
41.03449798402506,-8.547713660567394
38.9488733337708,-9.169802819434024
41.178988194631,-6.957288913549612
40.940816977606,-7.386942690661246
41.235054534711786,-8.16244106262845
40.65616318238622,-8.579018419273618
39.11897452022995,-7.2860223757078275
39.48839871780691,-7.648858168398143
41.72003422534412,-8.291383255720751
40.640566111643935,-7.136753313559984
40.86922988060477,-7.39781620207895
41.22929838265741,-8.429607524937555
40.94933860420879,-7.870595293748762
41.639161740745735,-8.644327744509638
40.96927219169733,-8.62503259867156
40.8042499180872,-8.570897958549825
39.593799626463316,-8.894399713099116
39.14710068919109,-8.83748075141058
39.173899629185286,-8.56857928986726
38.86575913609415,-9.298126414758356
40.81008307753336,-8.589898373939691
39.33599233326339,-9.324724248889941
39.50898884149314,-9.132719252156376
39.08352862780353,-9.157708894285781
39.339046378384275,-8.929691548542689
41.65609050237303,-8.403268669533945
39.162066805195785,-9.250016059372852
40.57740462947141,-8.062982195346464
41.31872441120954,-7.782718205630944
41.79494055126238,-7.784705201783828
40.6791122809106,-8.5938029598918
40.93891110384528,-7.340108788992877
41.663856392228304,-8.052867220671846
40.34233943455255,-7.0599571453826275
39.41680073509586,-9.187506387508792
41.883622004586435,-8.389495125222052
41.28903204671393,-8.64815609274001
41.67503563723706,-8.346895895125446
41.67704338115685,-8.04886411200567
40.952794005874786,-8.549884748501754
41.016897541876226,-8.44746829743313
40.807301960793204,-8.456807171336607
39.81367032342363,-8.087236338389303
37.30859650003588,-8.587926520645297
39.4461667598949,-7.369642809851763
38.88989590138453,-9.234429898801157
41.68032770710817,-8.738052149765268
42.08202715154193,-8.363310223461754
39.853021517400265,-8.846781711458279
40.717237740008734,-7.125008625155463
41.444931175406204,-8.752094050387234
41.00534884530844,-8.462175827296148
39.25772472619404,-8.583696602671466
37.153436660648495,-8.732777589413848
41.39124110863986,-8.465783306401573
40.62944343831304,-8.61536158469646
38.94840467739528,-9.110403894603744
39.141982246270615,-9.252751690461
39.506661365432905,-8.91619969132016
41.235054534711786,-8.16244106262845
39.753892049935736,-8.840843571941672
39.1741552759502,-8.371975728384298
41.34116532072446,-7.984742292356057
40.708445769649394,-8.179085276564603
41.235054534711786,-8.16244106262845
41.198962365108265,-8.602779321737222
40.99946017427391,-7.684264735663985
